timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-12 16:17:28,404.0,502.0,454.0,444.0,481.0,690.0,723.0,266.0,751.0,2.0,666.0,792.0,679.0
2024-06-12 16:17:29,401.0,502.0,464.0,465.0,479.0,685.0,729.0,276.0,838.0,36.0,654.0,777.0,665.0
2024-06-12 16:17:30,409.0,502.0,456.0,448.0,489.0,692.0,718.0,270.0,22.0,3.0,678.0,787.0,686.0
2024-06-12 16:17:31,411.0,506.0,466.0,456.0,487.0,691.0,720.0,297.0,618.0,34.0,673.0,791.0,679.0
2024-06-12 16:17:32,412.0,504.0,465.0,460.0,486.0,697.0,723.0,290.0,681.0,15.0,676.0,790.0,679.0
2024-06-12 16:17:34,428.0,519.0,458.0,446.0,480.0,663.0,712.0,287.0,0.0,0.0,657.0,781.0,675.0
2024-06-12 16:17:35,406.0,508.0,464.0,457.0,480.0,676.0,717.0,280.0,826.0,0.0,655.0,780.0,671.0
2024-06-12 16:17:36,385.0,496.0,468.0,481.0,481.0,688.0,720.0,284.0,66.0,1.0,676.0,766.0,644.0
2024-06-12 16:17:37,388.0,497.0,465.0,477.0,489.0,694.0,714.0,275.0,1.0,0.0,686.0,769.0,651.0
2024-06-12 16:17:38,400.0,499.0,467.0,475.0,492.0,701.0,678.0,282.0,3.0,7.0,696.0,771.0,646.0
2024-06-12 16:17:39,400.0,500.0,467.0,474.0,486.0,698.0,710.0,300.0,0.0,2.0,696.0,779.0,659.0
2024-06-12 16:17:40,405.0,503.0,468.0,474.0,486.0,700.0,715.0,305.0,2.0,0.0,700.0,775.0,639.0
2024-06-12 16:17:41,411.0,504.0,468.0,474.0,486.0,694.0,718.0,299.0,850.0,2.0,699.0,769.0,625.0
2024-06-12 16:17:42,406.0,501.0,469.0,473.0,484.0,689.0,718.0,300.0,0.0,1.0,696.0,765.0,630.0
2024-06-12 16:17:43,409.0,502.0,469.0,474.0,484.0,691.0,716.0,295.0,745.0,1.0,695.0,770.0,629.0
2024-06-12 16:17:44,411.0,503.0,471.0,474.0,486.0,692.0,715.0,299.0,293.0,3.0,695.0,769.0,636.0
2024-06-12 16:17:45,411.0,504.0,469.0,477.0,489.0,695.0,712.0,309.0,0.0,3.0,698.0,772.0,635.0
2024-06-12 16:17:46,410.0,506.0,473.0,473.0,489.0,696.0,707.0,301.0,817.0,1.0,698.0,774.0,641.0
2024-06-12 16:17:47,411.0,505.0,471.0,476.0,490.0,696.0,709.0,302.0,833.0,1.0,696.0,771.0,641.0
2024-06-12 16:17:48,414.0,507.0,462.0,475.0,488.0,696.0,705.0,296.0,0.0,0.0,699.0,774.0,641.0
2024-06-12 16:17:49,412.0,504.0,472.0,476.0,491.0,700.0,703.0,295.0,792.0,1.0,696.0,772.0,637.0
2024-06-12 16:17:50,412.0,509.0,472.0,479.0,488.0,698.0,699.0,296.0,230.0,1.0,692.0,769.0,639.0
2024-06-12 16:17:51,412.0,510.0,474.0,476.0,489.0,703.0,699.0,301.0,128.0,2.0,693.0,771.0,646.0
2024-06-12 16:17:52,411.0,505.0,474.0,476.0,486.0,703.0,703.0,305.0,823.0,1.0,685.0,769.0,645.0
2024-06-12 16:17:53,412.0,505.0,474.0,478.0,487.0,702.0,705.0,304.0,654.0,3.0,688.0,770.0,645.0
2024-06-12 16:17:54,414.0,522.0,474.0,475.0,486.0,699.0,702.0,301.0,0.0,0.0,683.0,767.0,642.0
2024-06-12 16:17:55,414.0,523.0,472.0,475.0,483.0,701.0,700.0,306.0,811.0,2.0,682.0,765.0,639.0
2024-06-12 16:17:56,419.0,514.0,475.0,478.0,490.0,703.0,703.0,304.0,184.0,1.0,698.0,768.0,641.0
2024-06-12 16:17:57,414.0,507.0,474.0,478.0,485.0,705.0,699.0,305.0,373.0,1.0,687.0,767.0,638.0
2024-06-12 16:17:58,416.0,510.0,476.0,479.0,490.0,706.0,694.0,305.0,842.0,2.0,689.0,770.0,638.0
2024-06-12 16:17:59,413.0,505.0,478.0,478.0,490.0,705.0,702.0,307.0,831.0,1.0,688.0,771.0,636.0
2024-06-12 16:18:00,416.0,509.0,475.0,480.0,488.0,703.0,694.0,306.0,259.0,2.0,704.0,773.0,640.0
2024-06-12 16:18:01,416.0,507.0,476.0,476.0,488.0,703.0,692.0,306.0,0.0,0.0,708.0,774.0,642.0
