timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-13 11:22:40,280.0,425.0,348.0,611.0,497.0,963.0,1.0,814.0,767.0,454.0,605.0,743.0,623.0
2024-06-13 11:22:41,283.0,429.0,349.0,607.0,499.0,966.0,1.0,811.0,772.0,448.0,614.0,750.0,634.0
2024-06-13 11:22:42,283.0,426.0,346.0,611.0,491.0,965.0,1.0,813.0,771.0,441.0,602.0,731.0,617.0
2024-06-13 11:22:43,281.0,427.0,350.0,609.0,492.0,964.0,0.0,819.0,772.0,455.0,597.0,736.0,620.0
2024-06-13 11:22:44,288.0,428.0,349.0,612.0,494.0,966.0,1.0,822.0,774.0,454.0,606.0,733.0,619.0
2024-06-13 11:22:45,282.0,430.0,351.0,611.0,491.0,966.0,1.0,819.0,774.0,454.0,604.0,736.0,616.0
2024-06-13 11:22:46,283.0,429.0,349.0,612.0,490.0,966.0,2.0,821.0,771.0,455.0,602.0,736.0,623.0
2024-06-13 11:22:47,284.0,427.0,352.0,609.0,491.0,966.0,3.0,819.0,773.0,456.0,602.0,739.0,621.0
2024-06-13 11:22:48,286.0,427.0,351.0,609.0,494.0,966.0,1.0,819.0,773.0,455.0,603.0,743.0,619.0
2024-06-13 11:22:49,284.0,428.0,351.0,614.0,502.0,961.0,1.0,819.0,776.0,457.0,609.0,742.0,616.0
2024-06-13 11:22:50,284.0,429.0,357.0,609.0,497.0,963.0,1.0,821.0,776.0,455.0,614.0,745.0,621.0
2024-06-13 11:22:51,283.0,429.0,353.0,614.0,491.0,966.0,1.0,821.0,777.0,459.0,613.0,744.0,620.0
2024-06-13 11:22:52,286.0,431.0,358.0,614.0,492.0,966.0,1.0,819.0,778.0,460.0,615.0,744.0,624.0
2024-06-13 11:22:53,285.0,434.0,355.0,611.0,495.0,964.0,1.0,822.0,775.0,457.0,616.0,745.0,623.0
2024-06-13 11:22:54,284.0,433.0,355.0,614.0,492.0,966.0,0.0,823.0,782.0,461.0,612.0,745.0,614.0
2024-06-13 11:22:56,283.0,431.0,352.0,609.0,499.0,961.0,1.0,820.0,776.0,461.0,611.0,745.0,619.0
2024-06-13 11:22:57,286.0,430.0,356.0,614.0,495.0,963.0,1.0,819.0,780.0,461.0,617.0,749.0,618.0
2024-06-13 11:22:58,285.0,431.0,357.0,615.0,496.0,966.0,0.0,822.0,777.0,462.0,614.0,751.0,617.0
