timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-11 15:35:21,568.0,545.0,574.0,580.0,608.0,744.0,382.0,645.0,361.0,419.0,776.0,733.0,341.0
2024-06-11 15:35:22,570.0,543.0,579.0,583.0,609.0,782.0,397.0,661.0,366.0,437.0,782.0,735.0,340.0
2024-06-11 15:35:24,565.0,540.0,577.0,581.0,603.0,742.0,373.0,639.0,368.0,420.0,770.0,726.0,329.0
2024-06-11 15:35:25,566.0,542.0,575.0,579.0,602.0,776.0,408.0,638.0,340.0,433.0,774.0,733.0,325.0
2024-06-11 15:35:26,569.0,542.0,577.0,580.0,603.0,684.0,340.0,637.0,368.0,425.0,776.0,723.0,324.0
2024-06-11 15:35:27,564.0,542.0,577.0,580.0,605.0,721.0,370.0,648.0,395.0,435.0,780.0,729.0,324.0
2024-06-11 15:35:28,568.0,544.0,579.0,581.0,601.0,673.0,302.0,641.0,365.0,410.0,777.0,733.0,336.0
2024-06-11 15:35:29,570.0,544.0,582.0,577.0,603.0,679.0,302.0,641.0,374.0,417.0,780.0,731.0,316.0
2024-06-11 15:35:30,567.0,546.0,571.0,579.0,601.0,675.0,294.0,647.0,379.0,425.0,782.0,738.0,304.0
2024-06-11 15:35:31,570.0,544.0,582.0,582.0,601.0,677.0,241.0,644.0,377.0,403.0,782.0,737.0,302.0
2024-06-11 15:35:32,571.0,546.0,583.0,580.0,600.0,680.0,266.0,644.0,384.0,406.0,779.0,743.0,309.0
2024-06-11 15:35:33,574.0,551.0,587.0,578.0,599.0,758.0,185.0,643.0,387.0,404.0,787.0,742.0,301.0
2024-06-11 15:35:34,574.0,546.0,587.0,577.0,601.0,700.0,196.0,641.0,389.0,397.0,783.0,743.0,283.0
2024-06-11 15:35:35,572.0,550.0,585.0,577.0,601.0,699.0,122.0,641.0,393.0,400.0,783.0,742.0,280.0
2024-06-11 15:35:36,573.0,547.0,588.0,577.0,604.0,704.0,168.0,643.0,402.0,403.0,786.0,739.0,287.0
2024-06-11 15:35:37,575.0,550.0,585.0,582.0,601.0,699.0,223.0,643.0,404.0,404.0,783.0,742.0,286.0
2024-06-11 15:35:38,574.0,552.0,589.0,579.0,604.0,693.0,203.0,650.0,406.0,399.0,784.0,743.0,278.0
2024-06-11 15:35:39,574.0,554.0,590.0,577.0,605.0,687.0,120.0,643.0,411.0,397.0,786.0,740.0,284.0
2024-06-11 15:35:40,574.0,552.0,588.0,579.0,596.0,702.0,166.0,651.0,404.0,403.0,790.0,746.0,300.0
2024-06-11 15:35:41,572.0,553.0,588.0,580.0,603.0,691.0,123.0,648.0,412.0,397.0,784.0,740.0,282.0
2024-06-11 15:35:42,574.0,555.0,587.0,579.0,606.0,692.0,70.0,650.0,411.0,392.0,786.0,742.0,288.0
2024-06-11 15:35:43,573.0,553.0,587.0,580.0,604.0,694.0,75.0,649.0,411.0,392.0,787.0,744.0,281.0
2024-06-11 15:35:44,573.0,556.0,588.0,578.0,604.0,693.0,2.0,648.0,414.0,385.0,785.0,744.0,290.0
2024-06-11 15:35:45,574.0,557.0,587.0,577.0,603.0,685.0,0.0,651.0,419.0,386.0,787.0,747.0,303.0
2024-06-11 15:35:46,573.0,555.0,590.0,579.0,606.0,665.0,0.0,646.0,417.0,387.0,787.0,744.0,301.0
2024-06-11 15:35:47,574.0,557.0,590.0,577.0,606.0,696.0,1.0,654.0,416.0,389.0,788.0,748.0,311.0
2024-06-11 15:35:48,575.0,561.0,588.0,575.0,601.0,681.0,0.0,646.0,441.0,386.0,786.0,744.0,305.0
2024-06-11 15:35:49,571.0,557.0,591.0,577.0,604.0,700.0,1.0,653.0,421.0,388.0,790.0,751.0,311.0
2024-06-11 15:35:50,573.0,559.0,587.0,578.0,604.0,686.0,0.0,645.0,420.0,386.0,787.0,747.0,318.0
2024-06-11 15:35:51,574.0,561.0,590.0,577.0,604.0,706.0,2.0,654.0,417.0,391.0,790.0,749.0,319.0
2024-06-11 15:35:52,573.0,557.0,594.0,577.0,601.0,692.0,6.0,651.0,420.0,379.0,788.0,745.0,304.0
2024-06-11 15:35:54,573.0,562.0,590.0,577.0,601.0,698.0,1.0,650.0,402.0,380.0,787.0,741.0,314.0
2024-06-11 15:35:55,576.0,560.0,593.0,578.0,603.0,736.0,0.0,651.0,417.0,383.0,785.0,747.0,321.0
2024-06-11 15:35:56,575.0,560.0,591.0,577.0,604.0,687.0,0.0,644.0,378.0,375.0,790.0,743.0,326.0
2024-06-11 15:35:57,572.0,563.0,588.0,577.0,601.0,748.0,0.0,652.0,415.0,387.0,789.0,748.0,330.0
2024-06-11 15:35:58,563.0,563.0,590.0,580.0,604.0,687.0,1.0,644.0,374.0,374.0,785.0,739.0,334.0
2024-06-11 15:35:59,575.0,563.0,591.0,577.0,603.0,743.0,10.0,655.0,412.0,384.0,789.0,750.0,335.0
2024-06-11 15:36:00,574.0,561.0,593.0,582.0,601.0,684.0,0.0,646.0,384.0,373.0,787.0,739.0,327.0
2024-06-11 15:36:01,573.0,561.0,591.0,580.0,606.0,712.0,1.0,657.0,417.0,369.0,787.0,746.0,330.0
2024-06-11 15:36:02,571.0,560.0,589.0,580.0,603.0,697.0,0.0,645.0,397.0,366.0,787.0,739.0,325.0
2024-06-11 15:36:03,575.0,564.0,593.0,577.0,601.0,702.0,0.0,649.0,393.0,368.0,785.0,743.0,348.0
2024-06-11 15:36:04,573.0,564.0,600.0,577.0,605.0,704.0,0.0,651.0,417.0,374.0,790.0,748.0,356.0
2024-06-11 15:36:05,576.0,564.0,590.0,578.0,604.0,678.0,10.0,643.0,380.0,354.0,785.0,735.0,349.0
2024-06-11 15:36:06,580.0,564.0,590.0,577.0,601.0,744.0,18.0,657.0,422.0,372.0,792.0,753.0,366.0
2024-06-11 15:36:07,576.0,566.0,595.0,577.0,601.0,674.0,0.0,648.0,387.0,362.0,788.0,742.0,347.0
2024-06-11 15:36:08,572.0,561.0,593.0,581.0,601.0,755.0,18.0,659.0,420.0,381.0,794.0,749.0,354.0
2024-06-11 15:36:09,578.0,564.0,591.0,580.0,605.0,682.0,2.0,650.0,388.0,359.0,790.0,740.0,346.0
2024-06-11 15:36:10,577.0,564.0,594.0,580.0,601.0,750.0,1.0,658.0,423.0,379.0,792.0,750.0,345.0
2024-06-11 15:36:11,576.0,564.0,593.0,577.0,602.0,686.0,15.0,649.0,385.0,369.0,790.0,742.0,355.0
2024-06-11 15:36:12,577.0,564.0,594.0,580.0,603.0,749.0,49.0,656.0,425.0,361.0,792.0,750.0,358.0
2024-06-11 15:36:13,575.0,564.0,594.0,575.0,604.0,694.0,56.0,651.0,391.0,361.0,801.0,741.0,346.0
2024-06-11 15:36:14,574.0,558.0,586.0,576.0,597.0,686.0,0.0,643.0,373.0,354.0,790.0,745.0,353.0
2024-06-11 15:36:15,571.0,557.0,592.0,576.0,599.0,668.0,38.0,636.0,331.0,355.0,785.0,729.0,343.0
2024-06-11 15:36:16,573.0,562.0,590.0,576.0,602.0,710.0,61.0,644.0,393.0,358.0,789.0,742.0,345.0
2024-06-11 15:36:17,576.0,557.0,588.0,577.0,598.0,666.0,0.0,640.0,334.0,359.0,785.0,724.0,359.0
2024-06-11 15:36:18,572.0,555.0,586.0,576.0,596.0,611.0,26.0,629.0,319.0,347.0,787.0,742.0,358.0
2024-06-11 15:36:19,575.0,561.0,588.0,575.0,602.0,690.0,47.0,621.0,341.0,364.0,794.0,749.0,374.0
2024-06-11 15:36:20,575.0,564.0,585.0,578.0,601.0,690.0,44.0,631.0,350.0,371.0,796.0,749.0,378.0
2024-06-11 15:36:21,576.0,566.0,587.0,578.0,602.0,681.0,47.0,634.0,353.0,362.0,794.0,750.0,378.0
2024-06-11 15:36:22,577.0,565.0,586.0,573.0,602.0,673.0,38.0,623.0,356.0,370.0,795.0,755.0,388.0
2024-06-11 15:36:24,577.0,566.0,590.0,573.0,606.0,679.0,45.0,627.0,353.0,365.0,794.0,750.0,376.0
2024-06-11 15:36:25,581.0,566.0,594.0,576.0,604.0,636.0,37.0,627.0,347.0,349.0,792.0,741.0,352.0
2024-06-11 15:36:26,583.0,570.0,590.0,574.0,603.0,686.0,0.0,631.0,355.0,362.0,795.0,745.0,353.0
2024-06-11 15:36:27,571.0,568.0,589.0,578.0,603.0,672.0,13.0,629.0,346.0,347.0,792.0,742.0,355.0
2024-06-11 15:36:28,586.0,567.0,593.0,573.0,601.0,680.0,1.0,621.0,340.0,346.0,792.0,744.0,346.0
2024-06-11 15:36:29,582.0,566.0,590.0,574.0,601.0,658.0,0.0,622.0,341.0,344.0,787.0,728.0,338.0
2024-06-11 15:36:30,582.0,565.0,590.0,576.0,603.0,667.0,169.0,622.0,342.0,343.0,791.0,741.0,342.0
2024-06-11 15:36:31,594.0,568.0,585.0,573.0,605.0,648.0,14.0,631.0,347.0,350.0,798.0,745.0,346.0
2024-06-11 15:36:32,592.0,568.0,591.0,576.0,610.0,613.0,3.0,635.0,343.0,346.0,791.0,731.0,335.0
2024-06-11 15:36:33,594.0,567.0,587.0,569.0,603.0,615.0,2.0,637.0,336.0,336.0,785.0,723.0,328.0
2024-06-11 15:36:34,590.0,570.0,591.0,572.0,606.0,643.0,0.0,623.0,349.0,337.0,792.0,728.0,333.0
2024-06-11 15:36:35,595.0,569.0,590.0,576.0,607.0,634.0,0.0,629.0,340.0,339.0,790.0,727.0,343.0
2024-06-11 15:36:36,593.0,569.0,587.0,571.0,605.0,599.0,0.0,632.0,346.0,338.0,792.0,729.0,328.0
2024-06-11 15:36:37,598.0,574.0,589.0,573.0,603.0,587.0,0.0,629.0,336.0,340.0,787.0,723.0,318.0
2024-06-11 15:36:38,599.0,572.0,588.0,571.0,611.0,617.0,0.0,632.0,345.0,344.0,791.0,724.0,326.0
