timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-10 17:56:51,327.0,372.0,424.0,491.0,550.0,355.0,590.0,595.0,695.0,715.0,689.0,730.0,710.0
2024-06-10 17:56:52,321.0,376.0,427.0,491.0,551.0,353.0,590.0,600.0,699.0,715.0,687.0,728.0,710.0
2024-06-10 17:56:53,341.0,376.0,433.0,493.0,552.0,355.0,559.0,601.0,696.0,722.0,688.0,726.0,712.0
2024-06-10 17:56:54,365.0,374.0,425.0,493.0,563.0,350.0,542.0,595.0,696.0,721.0,694.0,728.0,715.0
2024-06-10 17:56:55,335.0,376.0,429.0,497.0,562.0,350.0,551.0,604.0,696.0,719.0,699.0,731.0,715.0
2024-06-10 17:56:56,361.0,377.0,434.0,495.0,559.0,349.0,544.0,599.0,700.0,721.0,699.0,735.0,715.0
2024-06-10 17:56:57,349.0,373.0,433.0,495.0,555.0,351.0,509.0,590.0,694.0,717.0,701.0,733.0,715.0
2024-06-10 17:56:58,364.0,382.0,436.0,491.0,560.0,352.0,538.0,593.0,689.0,719.0,704.0,731.0,713.0
2024-06-10 17:56:59,363.0,379.0,437.0,497.0,560.0,349.0,528.0,588.0,689.0,720.0,706.0,732.0,713.0
2024-06-10 17:57:00,365.0,382.0,438.0,496.0,561.0,349.0,469.0,590.0,690.0,724.0,708.0,733.0,716.0
2024-06-10 17:57:01,370.0,379.0,436.0,499.0,563.0,348.0,517.0,596.0,689.0,724.0,709.0,733.0,715.0
2024-06-10 17:57:02,362.0,380.0,437.0,498.0,559.0,350.0,554.0,599.0,694.0,723.0,710.0,737.0,715.0
2024-06-10 17:57:03,405.0,382.0,415.0,472.0,572.0,352.0,491.0,587.0,652.0,695.0,711.0,732.0,705.0
2024-06-10 17:57:04,396.0,379.0,420.0,475.0,569.0,346.0,466.0,588.0,684.0,715.0,703.0,728.0,716.0
2024-06-10 17:57:05,374.0,384.0,427.0,483.0,564.0,325.0,527.0,583.0,687.0,715.0,698.0,727.0,717.0
2024-06-10 17:57:06,377.0,384.0,428.0,489.0,565.0,332.0,489.0,579.0,690.0,713.0,702.0,731.0,721.0
2024-06-10 17:57:07,372.0,386.0,435.0,488.0,563.0,343.0,490.0,584.0,689.0,714.0,705.0,731.0,718.0
2024-06-10 17:57:09,374.0,385.0,432.0,488.0,563.0,344.0,493.0,587.0,694.0,713.0,708.0,733.0,721.0
2024-06-10 17:57:10,333.0,388.0,425.0,487.0,554.0,350.0,456.0,597.0,685.0,705.0,712.0,731.0,716.0
2024-06-10 17:57:11,395.0,392.0,433.0,488.0,559.0,342.0,551.0,582.0,637.0,698.0,705.0,734.0,713.0
2024-06-10 17:57:12,375.0,387.0,433.0,492.0,562.0,336.0,567.0,572.0,678.0,689.0,703.0,728.0,710.0
2024-06-10 17:57:13,308.0,376.0,460.0,528.0,535.0,323.0,590.0,651.0,812.0,799.0,654.0,715.0,712.0
2024-06-10 17:57:14,296.0,351.0,429.0,522.0,524.0,349.0,601.0,604.0,798.0,802.0,663.0,703.0,706.0
2024-06-10 17:57:15,312.0,364.0,438.0,502.0,543.0,360.0,579.0,582.0,651.0,696.0,696.0,728.0,731.0
2024-06-10 17:57:16,315.0,370.0,430.0,492.0,550.0,357.0,538.0,571.0,613.0,677.0,687.0,722.0,722.0
2024-06-10 17:57:17,322.0,374.0,448.0,494.0,552.0,364.0,561.0,581.0,616.0,675.0,694.0,723.0,717.0
2024-06-10 17:57:18,321.0,371.0,436.0,497.0,552.0,374.0,586.0,586.0,632.0,683.0,694.0,736.0,720.0
2024-06-10 17:57:19,322.0,374.0,443.0,496.0,549.0,375.0,590.0,590.0,640.0,683.0,697.0,741.0,709.0
2024-06-10 17:57:20,321.0,374.0,437.0,498.0,552.0,370.0,582.0,586.0,640.0,685.0,701.0,744.0,713.0
2024-06-10 17:57:21,324.0,373.0,439.0,495.0,555.0,376.0,595.0,584.0,643.0,689.0,699.0,748.0,719.0
2024-06-10 17:57:22,323.0,376.0,437.0,498.0,553.0,374.0,588.0,592.0,651.0,692.0,704.0,745.0,720.0
2024-06-10 17:57:23,326.0,373.0,437.0,498.0,554.0,376.0,596.0,591.0,651.0,689.0,704.0,747.0,723.0
2024-06-10 17:57:24,321.0,377.0,441.0,497.0,547.0,376.0,600.0,598.0,662.0,691.0,703.0,747.0,720.0
2024-06-10 17:57:25,323.0,380.0,444.0,500.0,548.0,376.0,603.0,598.0,659.0,691.0,707.0,749.0,721.0
2024-06-10 17:57:26,323.0,382.0,443.0,499.0,544.0,377.0,604.0,608.0,664.0,694.0,708.0,749.0,723.0
2024-06-10 17:57:27,324.0,378.0,446.0,497.0,548.0,378.0,595.0,597.0,661.0,695.0,707.0,749.0,724.0
2024-06-10 17:57:28,325.0,379.0,444.0,495.0,548.0,378.0,591.0,598.0,662.0,695.0,707.0,750.0,724.0
2024-06-10 17:57:29,323.0,384.0,444.0,500.0,546.0,377.0,589.0,598.0,663.0,695.0,710.0,750.0,719.0
2024-06-10 17:57:30,325.0,383.0,445.0,500.0,541.0,375.0,554.0,601.0,670.0,698.0,709.0,750.0,719.0
2024-06-10 17:57:31,320.0,379.0,459.0,502.0,535.0,378.0,581.0,621.0,671.0,699.0,710.0,750.0,717.0
2024-06-10 17:57:32,321.0,381.0,459.0,499.0,536.0,375.0,571.0,620.0,677.0,698.0,708.0,750.0,722.0
2024-06-10 17:57:33,322.0,377.0,474.0,499.0,534.0,377.0,551.0,620.0,682.0,697.0,710.0,750.0,721.0
2024-06-10 17:57:34,323.0,379.0,455.0,506.0,538.0,380.0,531.0,622.0,676.0,690.0,710.0,749.0,719.0
2024-06-10 17:57:35,325.0,381.0,450.0,502.0,541.0,378.0,529.0,605.0,673.0,692.0,707.0,751.0,724.0
2024-06-10 17:57:36,325.0,381.0,448.0,499.0,540.0,380.0,532.0,615.0,673.0,686.0,715.0,753.0,722.0
2024-06-10 17:57:37,322.0,383.0,458.0,502.0,539.0,371.0,522.0,604.0,656.0,691.0,711.0,749.0,717.0
2024-06-10 17:57:39,325.0,380.0,473.0,500.0,532.0,361.0,499.0,608.0,662.0,695.0,710.0,748.0,712.0
2024-06-10 17:57:40,320.0,382.0,475.0,499.0,532.0,379.0,508.0,617.0,663.0,693.0,712.0,747.0,717.0
2024-06-10 17:57:41,322.0,380.0,476.0,502.0,531.0,374.0,494.0,607.0,670.0,694.0,714.0,748.0,721.0
2024-06-10 17:57:42,325.0,377.0,448.0,500.0,540.0,381.0,507.0,600.0,655.0,693.0,714.0,750.0,719.0
2024-06-10 17:57:43,326.0,382.0,445.0,498.0,538.0,385.0,499.0,604.0,650.0,691.0,715.0,752.0,723.0
2024-06-10 17:57:44,326.0,382.0,456.0,502.0,540.0,385.0,494.0,603.0,655.0,698.0,714.0,748.0,721.0
2024-06-10 17:57:45,324.0,382.0,458.0,502.0,537.0,387.0,491.0,606.0,653.0,697.0,714.0,746.0,725.0
2024-06-10 17:57:46,322.0,382.0,455.0,502.0,536.0,389.0,492.0,606.0,655.0,696.0,714.0,745.0,724.0
2024-06-10 17:57:47,323.0,379.0,456.0,499.0,536.0,387.0,485.0,607.0,656.0,696.0,713.0,747.0,723.0
2024-06-10 17:57:48,323.0,382.0,459.0,499.0,536.0,386.0,491.0,609.0,662.0,695.0,715.0,743.0,723.0
2024-06-10 17:57:49,323.0,381.0,457.0,499.0,535.0,386.0,494.0,601.0,659.0,696.0,715.0,747.0,723.0
2024-06-10 17:57:50,323.0,384.0,467.0,503.0,538.0,383.0,480.0,603.0,661.0,696.0,716.0,748.0,719.0
2024-06-10 17:57:51,327.0,379.0,472.0,501.0,533.0,386.0,493.0,613.0,668.0,700.0,715.0,742.0,713.0
2024-06-10 17:57:52,330.0,377.0,470.0,503.0,538.0,384.0,499.0,612.0,675.0,706.0,708.0,744.0,720.0
2024-06-10 17:57:53,326.0,382.0,451.0,500.0,536.0,389.0,515.0,619.0,677.0,710.0,716.0,750.0,726.0
2024-06-10 17:57:54,323.0,371.0,440.0,491.0,541.0,399.0,526.0,609.0,717.0,732.0,709.0,747.0,724.0
2024-06-10 17:57:55,319.0,374.0,450.0,494.0,536.0,399.0,533.0,605.0,715.0,741.0,711.0,752.0,723.0
2024-06-10 17:57:56,307.0,371.0,456.0,496.0,527.0,398.0,531.0,614.0,720.0,743.0,712.0,753.0,725.0
2024-06-10 17:57:57,305.0,373.0,475.0,496.0,525.0,393.0,532.0,610.0,719.0,746.0,714.0,753.0,725.0
2024-06-10 17:57:58,322.0,377.0,451.0,496.0,535.0,399.0,538.0,611.0,721.0,744.0,715.0,755.0,727.0
2024-06-10 17:57:59,304.0,375.0,475.0,497.0,526.0,397.0,487.0,613.0,715.0,754.0,721.0,758.0,729.0
2024-06-10 17:58:00,221.0,333.0,479.0,558.0,418.0,325.0,615.0,693.0,826.0,816.0,633.0,703.0,711.0
