timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-11 14:47:42,242.0,440.0,367.0,538.0,506.0,952.0,537.0,791.0,660.0,592.0,843.0,774.0,570.0
2024-06-11 14:47:43,239.0,439.0,367.0,538.0,507.0,952.0,545.0,792.0,663.0,596.0,847.0,771.0,569.0
2024-06-11 14:47:44,231.0,432.0,368.0,541.0,501.0,955.0,545.0,790.0,664.0,600.0,845.0,775.0,572.0
2024-06-11 14:47:45,243.0,436.0,371.0,537.0,506.0,953.0,547.0,791.0,666.0,589.0,845.0,773.0,567.0
2024-06-11 14:47:46,241.0,436.0,371.0,537.0,502.0,956.0,552.0,791.0,662.0,589.0,843.0,773.0,566.0
2024-06-11 14:47:47,247.0,438.0,371.0,542.0,501.0,955.0,553.0,795.0,664.0,598.0,843.0,774.0,572.0
2024-06-11 14:47:48,250.0,442.0,373.0,537.0,506.0,955.0,551.0,792.0,659.0,610.0,845.0,773.0,571.0
2024-06-11 14:47:49,252.0,443.0,376.0,538.0,505.0,955.0,552.0,795.0,684.0,619.0,849.0,776.0,572.0
2024-06-11 14:47:50,248.0,442.0,377.0,540.0,504.0,956.0,554.0,802.0,696.0,633.0,845.0,776.0,575.0
2024-06-11 14:47:51,249.0,441.0,381.0,540.0,508.0,955.0,554.0,800.0,693.0,616.0,850.0,775.0,576.0
2024-06-11 14:47:52,252.0,446.0,383.0,541.0,507.0,959.0,557.0,798.0,691.0,616.0,851.0,777.0,577.0
2024-06-11 14:47:53,252.0,440.0,376.0,538.0,508.0,960.0,551.0,799.0,687.0,616.0,849.0,777.0,575.0
2024-06-11 14:47:55,260.0,445.0,382.0,540.0,512.0,959.0,560.0,795.0,694.0,621.0,856.0,781.0,572.0
2024-06-11 14:47:56,256.0,446.0,382.0,542.0,509.0,959.0,563.0,796.0,693.0,628.0,851.0,782.0,571.0
2024-06-11 14:47:57,267.0,450.0,380.0,540.0,509.0,960.0,558.0,799.0,684.0,618.0,853.0,780.0,573.0
2024-06-11 14:47:58,256.0,450.0,385.0,539.0,512.0,960.0,557.0,798.0,685.0,619.0,852.0,782.0,575.0
2024-06-11 14:47:59,253.0,442.0,385.0,539.0,509.0,957.0,560.0,797.0,692.0,621.0,853.0,784.0,575.0
2024-06-11 14:48:00,257.0,450.0,382.0,539.0,509.0,959.0,564.0,798.0,692.0,617.0,854.0,781.0,575.0
2024-06-11 14:48:01,253.0,453.0,383.0,541.0,509.0,957.0,559.0,803.0,691.0,623.0,849.0,780.0,572.0
2024-06-11 14:48:02,262.0,449.0,385.0,539.0,512.0,962.0,561.0,801.0,694.0,624.0,849.0,781.0,575.0
2024-06-11 14:48:03,257.0,452.0,387.0,545.0,512.0,962.0,562.0,803.0,695.0,620.0,851.0,784.0,573.0
2024-06-11 14:48:04,257.0,450.0,388.0,540.0,511.0,959.0,561.0,799.0,691.0,622.0,849.0,782.0,578.0
2024-06-11 14:48:05,258.0,453.0,388.0,537.0,511.0,962.0,562.0,801.0,692.0,619.0,851.0,780.0,575.0
2024-06-11 14:48:06,260.0,454.0,390.0,545.0,509.0,960.0,562.0,800.0,691.0,622.0,849.0,784.0,575.0
2024-06-11 14:48:07,257.0,450.0,385.0,537.0,511.0,959.0,564.0,802.0,698.0,625.0,852.0,784.0,572.0
2024-06-11 14:48:08,258.0,451.0,385.0,540.0,508.0,963.0,567.0,799.0,696.0,626.0,851.0,784.0,572.0
2024-06-11 14:48:09,259.0,450.0,390.0,539.0,511.0,959.0,571.0,800.0,695.0,625.0,854.0,787.0,572.0
2024-06-11 14:48:10,260.0,453.0,388.0,540.0,509.0,963.0,569.0,799.0,696.0,629.0,849.0,784.0,571.0
2024-06-11 14:48:11,260.0,453.0,386.0,540.0,509.0,962.0,570.0,803.0,691.0,623.0,855.0,785.0,567.0
2024-06-11 14:48:12,261.0,449.0,385.0,540.0,511.0,960.0,574.0,799.0,695.0,625.0,851.0,787.0,575.0
2024-06-11 14:48:13,262.0,449.0,388.0,541.0,510.0,960.0,571.0,799.0,694.0,620.0,852.0,785.0,573.0
2024-06-11 14:48:14,261.0,452.0,388.0,537.0,509.0,962.0,571.0,796.0,684.0,621.0,856.0,791.0,574.0
2024-06-11 14:48:15,263.0,452.0,391.0,544.0,511.0,966.0,575.0,803.0,697.0,633.0,853.0,792.0,571.0
2024-06-11 14:48:16,262.0,452.0,394.0,539.0,511.0,960.0,573.0,801.0,699.0,632.0,855.0,794.0,572.0
2024-06-11 14:48:17,261.0,455.0,390.0,540.0,510.0,959.0,575.0,799.0,696.0,630.0,854.0,791.0,574.0
2024-06-11 14:48:18,260.0,450.0,390.0,539.0,508.0,963.0,578.0,799.0,696.0,630.0,854.0,789.0,575.0
2024-06-11 14:48:19,260.0,451.0,389.0,541.0,510.0,959.0,577.0,803.0,698.0,626.0,847.0,789.0,577.0
2024-06-11 14:48:20,257.0,452.0,390.0,542.0,509.0,960.0,579.0,802.0,698.0,630.0,852.0,791.0,578.0
2024-06-11 14:48:21,253.0,446.0,387.0,540.0,507.0,960.0,573.0,804.0,703.0,635.0,855.0,798.0,571.0
2024-06-11 14:48:22,257.0,448.0,390.0,540.0,508.0,964.0,576.0,806.0,707.0,635.0,856.0,795.0,570.0
2024-06-11 14:48:23,258.0,450.0,388.0,541.0,507.0,961.0,576.0,801.0,709.0,639.0,855.0,795.0,575.0
2024-06-11 14:48:25,257.0,457.0,387.0,542.0,508.0,963.0,579.0,802.0,704.0,636.0,855.0,795.0,571.0
2024-06-11 14:48:26,258.0,443.0,386.0,537.0,506.0,959.0,578.0,797.0,699.0,629.0,849.0,789.0,571.0
2024-06-11 14:48:27,254.0,433.0,356.0,515.0,512.0,959.0,577.0,799.0,693.0,628.0,861.0,801.0,587.0
2024-06-11 14:48:28,254.0,439.0,371.0,526.0,509.0,960.0,577.0,800.0,692.0,613.0,853.0,796.0,579.0
2024-06-11 14:48:29,255.0,439.0,377.0,531.0,509.0,966.0,579.0,801.0,702.0,628.0,856.0,797.0,570.0
2024-06-11 14:48:30,255.0,439.0,382.0,538.0,509.0,963.0,580.0,798.0,699.0,634.0,855.0,796.0,583.0
2024-06-11 14:48:31,262.0,442.0,380.0,532.0,511.0,963.0,583.0,802.0,700.0,634.0,856.0,797.0,594.0
2024-06-11 14:48:32,260.0,441.0,381.0,531.0,507.0,959.0,585.0,801.0,699.0,633.0,853.0,795.0,584.0
2024-06-11 14:48:33,259.0,442.0,380.0,532.0,507.0,960.0,580.0,802.0,700.0,635.0,849.0,794.0,580.0
2024-06-11 14:48:34,259.0,440.0,380.0,531.0,506.0,963.0,580.0,799.0,696.0,631.0,847.0,787.0,571.0
2024-06-11 14:48:35,260.0,441.0,380.0,533.0,505.0,958.0,581.0,799.0,697.0,632.0,851.0,793.0,575.0
2024-06-11 14:48:36,248.0,442.0,379.0,535.0,502.0,959.0,583.0,795.0,695.0,630.0,848.0,788.0,574.0
2024-06-11 14:48:37,255.0,440.0,383.0,533.0,499.0,962.0,584.0,800.0,695.0,631.0,847.0,788.0,576.0
2024-06-11 14:48:38,257.0,439.0,383.0,532.0,500.0,957.0,580.0,799.0,698.0,632.0,847.0,787.0,575.0
2024-06-11 14:48:39,253.0,439.0,382.0,532.0,500.0,955.0,586.0,802.0,699.0,634.0,849.0,789.0,576.0
2024-06-11 14:48:40,258.0,442.0,385.0,532.0,504.0,958.0,587.0,802.0,697.0,633.0,850.0,788.0,579.0
2024-06-11 14:48:41,260.0,443.0,383.0,534.0,503.0,962.0,587.0,801.0,702.0,638.0,849.0,792.0,585.0
2024-06-11 14:48:42,240.0,435.0,378.0,534.0,500.0,960.0,589.0,807.0,716.0,642.0,855.0,802.0,594.0
2024-06-11 14:48:43,246.0,435.0,378.0,533.0,503.0,961.0,589.0,802.0,711.0,640.0,853.0,799.0,588.0
2024-06-11 14:48:44,246.0,436.0,382.0,534.0,500.0,959.0,591.0,803.0,710.0,640.0,849.0,795.0,591.0
2024-06-11 14:48:45,245.0,435.0,377.0,532.0,503.0,960.0,591.0,806.0,711.0,642.0,852.0,795.0,591.0
2024-06-11 14:48:46,251.0,436.0,376.0,532.0,504.0,962.0,581.0,799.0,701.0,640.0,854.0,802.0,599.0
2024-06-11 14:48:47,259.0,438.0,379.0,532.0,505.0,963.0,582.0,803.0,707.0,640.0,855.0,801.0,595.0
2024-06-11 14:48:48,262.0,442.0,379.0,532.0,504.0,962.0,584.0,803.0,704.0,637.0,855.0,797.0,597.0
2024-06-11 14:48:49,253.0,439.0,382.0,533.0,503.0,959.0,582.0,807.0,715.0,647.0,858.0,804.0,586.0
2024-06-11 14:48:50,258.0,440.0,383.0,535.0,507.0,952.0,580.0,803.0,715.0,644.0,855.0,801.0,587.0
2024-06-11 14:48:51,258.0,442.0,386.0,537.0,507.0,963.0,570.0,804.0,715.0,655.0,854.0,805.0,576.0
2024-06-11 14:48:52,261.0,445.0,385.0,536.0,507.0,964.0,571.0,804.0,716.0,651.0,853.0,801.0,573.0
2024-06-11 14:48:53,258.0,443.0,395.0,536.0,505.0,959.0,575.0,801.0,717.0,652.0,853.0,805.0,575.0
2024-06-11 14:48:55,263.0,441.0,388.0,536.0,500.0,961.0,577.0,803.0,717.0,651.0,858.0,802.0,582.0
2024-06-11 14:48:56,255.0,437.0,388.0,536.0,500.0,962.0,573.0,808.0,718.0,652.0,855.0,804.0,582.0
2024-06-11 14:48:57,257.0,441.0,388.0,538.0,510.0,959.0,575.0,803.0,713.0,645.0,852.0,800.0,582.0
2024-06-11 14:48:58,262.0,441.0,388.0,538.0,499.0,959.0,575.0,803.0,711.0,647.0,852.0,799.0,579.0
2024-06-11 14:48:59,257.0,443.0,386.0,534.0,497.0,959.0,573.0,806.0,707.0,644.0,849.0,799.0,579.0
2024-06-11 14:49:00,253.0,445.0,385.0,538.0,499.0,959.0,576.0,806.0,709.0,642.0,852.0,801.0,578.0
2024-06-11 14:49:01,261.0,444.0,387.0,538.0,499.0,963.0,576.0,806.0,709.0,646.0,852.0,800.0,578.0
2024-06-11 14:49:02,253.0,437.0,385.0,532.0,492.0,960.0,575.0,801.0,704.0,640.0,848.0,793.0,574.0
