timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-11 15:57:31,383.0,486.0,580.0,610.0,413.0,398.0,520.0,683.0,691.0,700.0,592.0,666.0,640.0
2024-06-11 15:57:32,387.0,485.0,578.0,610.0,413.0,395.0,523.0,684.0,694.0,691.0,584.0,664.0,636.0
2024-06-11 15:57:33,407.0,483.0,576.0,607.0,427.0,394.0,525.0,689.0,697.0,691.0,589.0,668.0,642.0
2024-06-11 15:57:34,394.0,487.0,580.0,612.0,432.0,395.0,523.0,685.0,698.0,694.0,592.0,663.0,644.0
2024-06-11 15:57:35,387.0,481.0,580.0,609.0,424.0,396.0,526.0,693.0,701.0,691.0,595.0,651.0,647.0
2024-06-11 15:57:36,386.0,477.0,580.0,615.0,404.0,391.0,531.0,691.0,704.0,703.0,555.0,657.0,647.0
2024-06-11 15:57:37,269.0,520.0,647.0,656.0,312.0,398.0,485.0,723.0,748.0,696.0,510.0,607.0,634.0
2024-06-11 15:57:38,291.0,468.0,589.0,620.0,363.0,370.0,493.0,703.0,730.0,703.0,535.0,637.0,629.0
2024-06-11 15:57:39,286.0,458.0,585.0,619.0,364.0,381.0,523.0,702.0,728.0,705.0,585.0,628.0,641.0
2024-06-11 15:57:40,303.0,456.0,576.0,612.0,374.0,384.0,497.0,694.0,699.0,681.0,597.0,635.0,650.0
2024-06-11 15:57:41,304.0,453.0,575.0,611.0,376.0,384.0,487.0,694.0,682.0,668.0,600.0,638.0,645.0
2024-06-11 15:57:42,306.0,454.0,571.0,611.0,378.0,397.0,482.0,695.0,671.0,674.0,597.0,635.0,651.0
2024-06-11 15:57:43,308.0,454.0,571.0,605.0,379.0,398.0,488.0,691.0,668.0,674.0,540.0,633.0,651.0
2024-06-11 15:57:44,309.0,457.0,577.0,609.0,381.0,401.0,485.0,691.0,679.0,673.0,603.0,633.0,655.0
2024-06-11 15:57:45,315.0,458.0,569.0,608.0,379.0,396.0,479.0,694.0,678.0,668.0,608.0,633.0,657.0
2024-06-11 15:57:46,311.0,456.0,571.0,609.0,386.0,401.0,484.0,689.0,668.0,668.0,610.0,633.0,655.0
2024-06-11 15:57:47,313.0,452.0,572.0,604.0,385.0,401.0,474.0,692.0,659.0,662.0,615.0,643.0,660.0
2024-06-11 15:57:48,312.0,455.0,569.0,608.0,387.0,399.0,477.0,691.0,662.0,670.0,618.0,643.0,662.0
2024-06-11 15:57:49,313.0,455.0,568.0,609.0,386.0,408.0,464.0,694.0,657.0,656.0,617.0,641.0,659.0
2024-06-11 15:57:50,315.0,453.0,574.0,608.0,385.0,408.0,465.0,691.0,656.0,660.0,623.0,641.0,660.0
2024-06-11 15:57:51,318.0,451.0,574.0,603.0,391.0,411.0,460.0,693.0,654.0,658.0,576.0,639.0,663.0
2024-06-11 15:57:52,316.0,454.0,572.0,608.0,388.0,403.0,465.0,694.0,653.0,658.0,628.0,647.0,666.0
2024-06-11 15:57:53,316.0,455.0,572.0,603.0,391.0,408.0,468.0,694.0,660.0,663.0,616.0,644.0,664.0
2024-06-11 15:57:54,315.0,453.0,574.0,607.0,391.0,407.0,468.0,692.0,666.0,667.0,629.0,645.0,663.0
2024-06-11 15:57:55,319.0,454.0,571.0,604.0,389.0,411.0,471.0,691.0,663.0,668.0,628.0,645.0,667.0
2024-06-11 15:57:56,320.0,451.0,576.0,606.0,390.0,409.0,471.0,694.0,664.0,669.0,627.0,647.0,663.0
2024-06-11 15:57:57,319.0,451.0,576.0,603.0,394.0,408.0,467.0,691.0,665.0,664.0,628.0,648.0,664.0
2024-06-11 15:57:58,317.0,454.0,576.0,604.0,391.0,413.0,469.0,692.0,664.0,661.0,621.0,650.0,666.0
2024-06-11 15:58:00,317.0,452.0,576.0,604.0,390.0,414.0,467.0,691.0,662.0,660.0,629.0,649.0,666.0
2024-06-11 15:58:01,311.0,453.0,575.0,603.0,392.0,413.0,470.0,691.0,663.0,657.0,614.0,647.0,665.0
2024-06-11 15:58:02,315.0,452.0,573.0,603.0,390.0,419.0,470.0,694.0,662.0,643.0,622.0,648.0,666.0
2024-06-11 15:58:03,317.0,454.0,571.0,603.0,392.0,418.0,479.0,693.0,680.0,663.0,582.0,630.0,664.0
2024-06-11 15:58:04,317.0,452.0,573.0,603.0,395.0,419.0,478.0,693.0,671.0,660.0,619.0,633.0,663.0
2024-06-11 15:58:05,320.0,452.0,574.0,607.0,394.0,421.0,485.0,694.0,670.0,657.0,577.0,630.0,659.0
2024-06-11 15:58:06,320.0,451.0,576.0,605.0,384.0,423.0,488.0,696.0,665.0,650.0,605.0,634.0,663.0
2024-06-11 15:58:07,319.0,451.0,575.0,606.0,392.0,427.0,495.0,695.0,670.0,656.0,584.0,628.0,661.0
2024-06-11 15:58:08,320.0,449.0,575.0,606.0,398.0,427.0,480.0,695.0,668.0,647.0,623.0,633.0,661.0
2024-06-11 15:58:09,323.0,455.0,575.0,606.0,396.0,425.0,476.0,693.0,659.0,639.0,599.0,631.0,661.0
2024-06-11 15:58:10,324.0,450.0,572.0,601.0,396.0,424.0,477.0,691.0,658.0,640.0,635.0,638.0,665.0
2024-06-11 15:58:11,322.0,449.0,579.0,604.0,400.0,421.0,470.0,693.0,644.0,642.0,635.0,640.0,665.0
2024-06-11 15:58:12,317.0,453.0,573.0,600.0,399.0,412.0,467.0,693.0,650.0,638.0,637.0,643.0,664.0
2024-06-11 15:58:13,319.0,448.0,574.0,606.0,398.0,422.0,473.0,695.0,649.0,638.0,638.0,643.0,665.0
2024-06-11 15:58:14,324.0,449.0,577.0,606.0,395.0,422.0,492.0,699.0,675.0,627.0,614.0,655.0,678.0
2024-06-11 15:58:15,325.0,456.0,583.0,605.0,397.0,403.0,514.0,704.0,693.0,644.0,585.0,658.0,677.0
2024-06-11 15:58:16,327.0,456.0,581.0,610.0,400.0,420.0,522.0,699.0,696.0,646.0,593.0,659.0,675.0
2024-06-11 15:58:17,325.0,454.0,581.0,606.0,401.0,430.0,524.0,696.0,697.0,648.0,629.0,661.0,678.0
2024-06-11 15:58:18,328.0,457.0,581.0,610.0,402.0,436.0,526.0,696.0,699.0,652.0,632.0,659.0,679.0
2024-06-11 15:58:19,330.0,455.0,583.0,607.0,397.0,435.0,517.0,702.0,696.0,649.0,609.0,663.0,676.0
2024-06-11 15:58:20,321.0,453.0,583.0,610.0,394.0,418.0,512.0,702.0,700.0,654.0,618.0,644.0,668.0
2024-06-11 15:58:21,322.0,448.0,578.0,605.0,397.0,414.0,506.0,696.0,694.0,650.0,620.0,631.0,652.0
2024-06-11 15:58:22,324.0,448.0,579.0,608.0,397.0,426.0,516.0,696.0,693.0,651.0,631.0,631.0,653.0
2024-06-11 15:58:23,330.0,453.0,582.0,605.0,397.0,424.0,526.0,702.0,694.0,650.0,639.0,635.0,666.0
2024-06-11 15:58:24,328.0,452.0,582.0,607.0,399.0,436.0,525.0,702.0,694.0,652.0,645.0,640.0,668.0
2024-06-11 15:58:25,332.0,454.0,581.0,611.0,399.0,432.0,527.0,697.0,697.0,655.0,647.0,639.0,668.0
2024-06-11 15:58:26,327.0,452.0,580.0,605.0,397.0,425.0,528.0,700.0,695.0,651.0,644.0,643.0,668.0
2024-06-11 15:58:27,332.0,451.0,580.0,605.0,403.0,433.0,527.0,700.0,699.0,656.0,647.0,643.0,668.0
2024-06-11 15:58:28,329.0,451.0,579.0,607.0,401.0,431.0,532.0,699.0,696.0,658.0,647.0,637.0,668.0
2024-06-11 15:58:30,332.0,454.0,576.0,605.0,401.0,434.0,530.0,697.0,696.0,654.0,648.0,644.0,667.0
2024-06-11 15:58:31,330.0,444.0,575.0,609.0,399.0,433.0,527.0,699.0,703.0,657.0,644.0,643.0,671.0
