timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-11 14:26:30,606.0,612.0,536.0,430.0,642.0,609.0,522.0,306.0,84.0,1.0,832.0,819.0,711.0
2024-06-11 14:26:31,604.0,611.0,535.0,429.0,642.0,598.0,525.0,299.0,83.0,0.0,836.0,826.0,718.0
2024-06-11 14:26:32,605.0,610.0,537.0,429.0,643.0,604.0,521.0,303.0,85.0,1.0,836.0,824.0,716.0
2024-06-11 14:26:33,607.0,607.0,528.0,408.0,640.0,601.0,501.0,313.0,83.0,2.0,841.0,829.0,722.0
2024-06-11 14:26:34,609.0,608.0,532.0,423.0,642.0,603.0,497.0,322.0,84.0,0.0,838.0,828.0,723.0
2024-06-11 14:26:35,601.0,605.0,532.0,429.0,637.0,609.0,508.0,321.0,83.0,0.0,835.0,824.0,713.0
2024-06-11 14:26:36,601.0,610.0,535.0,431.0,641.0,612.0,512.0,321.0,84.0,1.0,839.0,824.0,714.0
2024-06-11 14:26:37,601.0,609.0,532.0,430.0,636.0,609.0,511.0,319.0,91.0,2.0,838.0,824.0,711.0
2024-06-11 14:26:38,604.0,607.0,535.0,433.0,637.0,614.0,516.0,317.0,84.0,0.0,835.0,827.0,713.0
2024-06-11 14:26:39,604.0,608.0,534.0,435.0,637.0,614.0,505.0,317.0,84.0,2.0,838.0,826.0,715.0
2024-06-11 14:26:40,606.0,610.0,533.0,432.0,641.0,611.0,492.0,323.0,83.0,2.0,837.0,822.0,717.0
2024-06-11 14:26:41,605.0,611.0,534.0,429.0,638.0,601.0,502.0,322.0,84.0,0.0,839.0,824.0,715.0
2024-06-11 14:26:42,604.0,610.0,548.0,434.0,639.0,607.0,504.0,327.0,85.0,2.0,839.0,824.0,718.0
2024-06-11 14:26:43,601.0,610.0,532.0,431.0,637.0,598.0,502.0,311.0,84.0,2.0,839.0,827.0,718.0
2024-06-11 14:26:44,600.0,608.0,534.0,431.0,638.0,608.0,506.0,319.0,84.0,2.0,839.0,825.0,713.0
2024-06-11 14:26:45,601.0,607.0,533.0,433.0,637.0,610.0,507.0,316.0,84.0,2.0,835.0,825.0,716.0
2024-06-11 14:26:46,604.0,607.0,533.0,433.0,640.0,603.0,499.0,319.0,85.0,0.0,836.0,824.0,718.0
2024-06-11 14:26:47,588.0,609.0,537.0,439.0,639.0,599.0,490.0,318.0,84.0,3.0,839.0,827.0,715.0
2024-06-11 14:26:48,587.0,604.0,532.0,433.0,635.0,585.0,497.0,311.0,85.0,1.0,837.0,824.0,719.0
2024-06-11 14:26:49,597.0,604.0,535.0,434.0,636.0,587.0,498.0,310.0,85.0,5.0,838.0,827.0,721.0
2024-06-11 14:26:50,598.0,609.0,533.0,436.0,636.0,595.0,495.0,317.0,83.0,0.0,842.0,827.0,723.0
2024-06-11 14:26:51,599.0,607.0,536.0,432.0,638.0,567.0,509.0,308.0,85.0,2.0,840.0,825.0,723.0
2024-06-11 14:26:52,588.0,609.0,533.0,436.0,636.0,579.0,522.0,312.0,84.0,1.0,835.0,823.0,719.0
2024-06-11 14:26:53,587.0,605.0,535.0,437.0,636.0,582.0,524.0,312.0,84.0,2.0,838.0,823.0,717.0
2024-06-11 14:26:54,585.0,608.0,536.0,439.0,636.0,579.0,501.0,312.0,84.0,2.0,838.0,821.0,719.0
2024-06-11 14:26:55,585.0,606.0,535.0,438.0,636.0,585.0,507.0,312.0,85.0,1.0,839.0,828.0,722.0
2024-06-11 14:26:57,586.0,606.0,536.0,439.0,634.0,595.0,525.0,311.0,85.0,0.0,839.0,822.0,722.0
2024-06-11 14:26:58,581.0,606.0,533.0,444.0,632.0,595.0,515.0,332.0,82.0,0.0,836.0,823.0,723.0
2024-06-11 14:26:59,590.0,600.0,531.0,443.0,633.0,601.0,495.0,343.0,86.0,2.0,835.0,819.0,721.0
2024-06-11 14:27:00,583.0,600.0,532.0,440.0,634.0,606.0,497.0,340.0,84.0,1.0,835.0,822.0,718.0
2024-06-11 14:27:01,586.0,600.0,531.0,443.0,634.0,604.0,496.0,347.0,84.0,2.0,835.0,822.0,722.0
2024-06-11 14:27:02,581.0,597.0,526.0,431.0,634.0,606.0,496.0,341.0,72.0,0.0,835.0,822.0,719.0
2024-06-11 14:27:03,581.0,598.0,525.0,435.0,632.0,607.0,494.0,323.0,85.0,0.0,834.0,820.0,720.0
2024-06-11 14:27:04,583.0,599.0,528.0,434.0,629.0,611.0,493.0,320.0,84.0,2.0,835.0,817.0,723.0
2024-06-11 14:27:05,582.0,597.0,526.0,431.0,634.0,601.0,498.0,325.0,79.0,1.0,835.0,825.0,720.0
2024-06-11 14:27:06,582.0,598.0,524.0,432.0,632.0,612.0,499.0,348.0,87.0,4.0,842.0,827.0,723.0
2024-06-11 14:27:07,585.0,597.0,525.0,439.0,631.0,616.0,501.0,351.0,85.0,0.0,840.0,825.0,724.0
2024-06-11 14:27:08,581.0,600.0,527.0,437.0,631.0,598.0,501.0,349.0,84.0,2.0,837.0,823.0,721.0
2024-06-11 14:27:09,593.0,603.0,534.0,439.0,632.0,608.0,512.0,346.0,84.0,1.0,838.0,822.0,726.0
2024-06-11 14:27:10,582.0,599.0,527.0,425.0,629.0,593.0,515.0,313.0,85.0,2.0,835.0,823.0,726.0
2024-06-11 14:27:11,579.0,599.0,525.0,428.0,635.0,594.0,509.0,320.0,84.0,1.0,835.0,823.0,723.0
2024-06-11 14:27:12,581.0,598.0,531.0,430.0,632.0,602.0,523.0,310.0,83.0,2.0,833.0,823.0,727.0
2024-06-11 14:27:13,581.0,598.0,532.0,429.0,629.0,611.0,518.0,325.0,85.0,0.0,833.0,822.0,730.0
2024-06-11 14:27:14,582.0,597.0,529.0,432.0,631.0,589.0,514.0,335.0,84.0,2.0,836.0,827.0,734.0
2024-06-11 14:27:15,580.0,597.0,531.0,434.0,631.0,602.0,523.0,327.0,84.0,0.0,831.0,822.0,725.0
2024-06-11 14:27:16,582.0,599.0,531.0,431.0,630.0,588.0,521.0,327.0,84.0,2.0,838.0,819.0,731.0
2024-06-11 14:27:17,582.0,598.0,530.0,433.0,629.0,582.0,516.0,325.0,84.0,0.0,832.0,822.0,725.0
2024-06-11 14:27:18,579.0,598.0,530.0,434.0,631.0,594.0,512.0,336.0,84.0,0.0,834.0,819.0,726.0
2024-06-11 14:27:19,581.0,597.0,527.0,435.0,630.0,590.0,517.0,340.0,84.0,0.0,835.0,819.0,727.0
2024-06-11 14:27:20,577.0,595.0,526.0,433.0,629.0,589.0,527.0,326.0,84.0,1.0,833.0,820.0,731.0
2024-06-11 14:27:21,577.0,595.0,525.0,432.0,631.0,570.0,516.0,339.0,84.0,2.0,838.0,826.0,729.0
2024-06-11 14:27:22,579.0,595.0,527.0,427.0,630.0,592.0,512.0,322.0,84.0,0.0,841.0,825.0,730.0
2024-06-11 14:27:23,579.0,597.0,533.0,430.0,628.0,570.0,500.0,329.0,84.0,1.0,838.0,819.0,725.0
2024-06-11 14:27:24,578.0,599.0,535.0,435.0,628.0,574.0,505.0,335.0,90.0,1.0,833.0,822.0,728.0
2024-06-11 14:27:25,586.0,597.0,529.0,434.0,631.0,588.0,516.0,338.0,85.0,1.0,836.0,822.0,730.0
2024-06-11 14:27:26,582.0,596.0,532.0,434.0,631.0,565.0,522.0,343.0,84.0,1.0,831.0,820.0,731.0
2024-06-11 14:27:28,577.0,596.0,534.0,438.0,628.0,571.0,525.0,350.0,83.0,1.0,833.0,820.0,730.0
2024-06-11 14:27:29,581.0,597.0,530.0,436.0,628.0,585.0,529.0,344.0,85.0,2.0,833.0,823.0,732.0
2024-06-11 14:27:30,582.0,591.0,526.0,434.0,630.0,578.0,508.0,333.0,85.0,1.0,835.0,823.0,726.0
2024-06-11 14:27:31,580.0,593.0,530.0,439.0,627.0,582.0,515.0,346.0,84.0,2.0,835.0,820.0,729.0
2024-06-11 14:27:32,580.0,595.0,528.0,434.0,628.0,582.0,509.0,342.0,85.0,0.0,834.0,822.0,730.0
2024-06-11 14:27:33,579.0,597.0,531.0,429.0,630.0,571.0,529.0,322.0,83.0,1.0,836.0,823.0,729.0
2024-06-11 14:27:34,581.0,597.0,534.0,435.0,628.0,575.0,530.0,322.0,84.0,0.0,834.0,820.0,728.0
2024-06-11 14:27:35,577.0,595.0,530.0,433.0,626.0,575.0,530.0,327.0,84.0,0.0,834.0,819.0,728.0
2024-06-11 14:27:36,579.0,593.0,531.0,438.0,625.0,568.0,527.0,321.0,85.0,1.0,833.0,822.0,729.0
2024-06-11 14:27:37,580.0,593.0,535.0,438.0,625.0,576.0,533.0,328.0,84.0,3.0,834.0,822.0,729.0
2024-06-11 14:27:38,581.0,593.0,536.0,439.0,629.0,576.0,528.0,341.0,83.0,1.0,833.0,821.0,732.0
2024-06-11 14:27:39,581.0,595.0,532.0,437.0,627.0,583.0,532.0,350.0,85.0,0.0,834.0,822.0,729.0
