timestamp,capteur 0,capteur 1,capteur 2,capteur 3,capteur 4,capteur 5,capteur 6,capteur 7,capteur 8,capteur 9,capteur 10,capteur 11,capteur 12
2024-06-13 17:26:42,2.0,3.0,0.0,431.0,266.0,998.0,0.0,818.0,750.0,570.0,713.0,732.0,504.0
2024-06-13 17:26:43,3.0,1.0,0.0,436.0,266.0,1000.0,1.0,820.0,757.0,575.0,715.0,726.0,506.0
2024-06-13 17:26:44,1.0,0.0,0.0,437.0,266.0,1000.0,1.0,816.0,762.0,576.0,719.0,729.0,518.0
2024-06-13 17:26:45,0.0,1.0,0.0,442.0,272.0,1000.0,0.0,817.0,760.0,573.0,720.0,730.0,524.0
2024-06-13 17:26:46,2.0,3.0,3.0,446.0,285.0,1002.0,605.0,819.0,767.0,586.0,727.0,712.0,502.0
2024-06-13 17:26:47,2.0,0.0,0.0,453.0,292.0,998.0,0.0,826.0,774.0,600.0,739.0,731.0,520.0
2024-06-13 17:26:48,9.0,0.0,3.0,451.0,285.0,999.0,1.0,824.0,775.0,595.0,740.0,732.0,543.0
2024-06-13 17:26:49,10.0,0.0,6.0,454.0,288.0,1002.0,2.0,831.0,781.0,605.0,742.0,720.0,528.0
2024-06-13 17:26:50,6.0,0.0,0.0,439.0,277.0,1000.0,2.0,818.0,769.0,598.0,738.0,723.0,552.0
2024-06-13 17:26:51,2.0,2.0,0.0,442.0,284.0,1002.0,2.0,826.0,775.0,610.0,724.0,707.0,543.0
2024-06-13 17:26:52,4.0,1.0,3.0,445.0,284.0,1002.0,0.0,819.0,773.0,611.0,707.0,700.0,534.0
2024-06-13 17:26:53,5.0,1.0,3.0,443.0,285.0,1003.0,1.0,810.0,765.0,603.0,718.0,706.0,546.0
2024-06-13 17:26:54,2.0,2.0,1.0,444.0,286.0,1000.0,1.0,816.0,768.0,608.0,721.0,714.0,543.0
2024-06-13 17:26:55,1.0,0.0,1.0,447.0,290.0,1003.0,0.0,813.0,767.0,601.0,723.0,715.0,541.0
2024-06-13 17:26:56,0.0,0.0,0.0,441.0,267.0,1003.0,697.0,809.0,765.0,608.0,716.0,714.0,558.0
2024-06-13 17:26:57,3.0,0.0,3.0,430.0,275.0,1000.0,708.0,814.0,764.0,610.0,720.0,723.0,567.0
2024-06-13 17:26:58,1.0,0.0,0.0,440.0,278.0,1003.0,2.0,809.0,763.0,613.0,722.0,728.0,581.0
2024-06-13 17:26:59,0.0,0.0,1.0,441.0,279.0,1004.0,722.0,812.0,763.0,612.0,721.0,731.0,582.0
2024-06-13 17:27:01,1.0,2.0,1.0,440.0,285.0,1003.0,2.0,812.0,769.0,614.0,723.0,727.0,575.0
2024-06-13 17:27:02,0.0,2.0,0.0,439.0,284.0,1003.0,2.0,814.0,767.0,614.0,727.0,726.0,584.0
2024-06-13 17:27:03,0.0,0.0,0.0,442.0,285.0,1002.0,1.0,814.0,765.0,618.0,727.0,728.0,584.0
2024-06-13 17:27:04,3.0,0.0,0.0,441.0,287.0,1001.0,1.0,816.0,770.0,624.0,726.0,731.0,586.0
2024-06-13 17:27:05,0.0,2.0,0.0,441.0,288.0,1003.0,2.0,819.0,768.0,617.0,727.0,732.0,583.0
2024-06-13 17:27:06,0.0,0.0,2.0,446.0,289.0,1000.0,0.0,816.0,770.0,616.0,725.0,734.0,582.0
2024-06-13 17:27:07,2.0,0.0,0.0,446.0,286.0,1003.0,0.0,815.0,770.0,620.0,727.0,731.0,585.0
2024-06-13 17:27:08,2.0,1.0,3.0,448.0,289.0,1004.0,2.0,815.0,772.0,613.0,730.0,732.0,586.0
2024-06-13 17:27:09,0.0,0.0,3.0,447.0,292.0,1001.0,1.0,820.0,774.0,614.0,730.0,734.0,580.0
2024-06-13 17:27:10,1.0,0.0,3.0,448.0,291.0,998.0,0.0,821.0,772.0,614.0,727.0,736.0,581.0
2024-06-13 17:27:11,1.0,2.0,0.0,449.0,294.0,1003.0,1.0,819.0,773.0,615.0,730.0,732.0,583.0
2024-06-13 17:27:12,0.0,2.0,0.0,449.0,294.0,1000.0,1.0,823.0,773.0,617.0,728.0,731.0,580.0
2024-06-13 17:27:13,0.0,0.0,2.0,458.0,293.0,1001.0,0.0,822.0,777.0,611.0,731.0,732.0,579.0
2024-06-13 17:27:14,1.0,0.0,3.0,447.0,293.0,1000.0,0.0,819.0,772.0,609.0,732.0,729.0,577.0
2024-06-13 17:27:15,0.0,0.0,3.0,445.0,301.0,1001.0,3.0,819.0,786.0,630.0,709.0,713.0,555.0
2024-06-13 17:27:16,0.0,0.0,3.0,445.0,293.0,1004.0,0.0,820.0,783.0,619.0,718.0,719.0,551.0
2024-06-13 17:27:17,0.0,0.0,0.0,447.0,288.0,1002.0,1.0,822.0,776.0,618.0,717.0,723.0,555.0
2024-06-13 17:27:18,0.0,0.0,0.0,450.0,294.0,1000.0,0.0,823.0,777.0,620.0,719.0,730.0,556.0
2024-06-13 17:27:19,14.0,0.0,3.0,447.0,295.0,1000.0,0.0,824.0,779.0,620.0,721.0,730.0,552.0
2024-06-13 17:27:20,4.0,0.0,0.0,448.0,294.0,1003.0,2.0,824.0,777.0,619.0,719.0,730.0,551.0
2024-06-13 17:27:21,2.0,0.0,0.0,449.0,296.0,1000.0,2.0,827.0,783.0,622.0,721.0,727.0,548.0
2024-06-13 17:27:22,4.0,0.0,0.0,448.0,296.0,1002.0,1.0,825.0,783.0,631.0,721.0,723.0,544.0
2024-06-13 17:27:23,2.0,0.0,2.0,448.0,294.0,1002.0,1.0,825.0,784.0,628.0,723.0,723.0,547.0
